X,Y,business_id,account_name,dba,street_address,zip_code,group_,type,subtype,statute,number,status,ownership_transferable,location_transferable,ObjectId
-83.19860911,42.38961597,137562,"EJVJ ENTERPRISES, INC.",BIG V PARTY STORE,14111 Greenfield Rd,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000112556,Active,Y,Y,401
-83.06616927,42.36136714,137669,UCCA COMMUNITY DEVELOPMENT COMPANY,THE INN ON FERRY STREET,84 E Ferry St,48202,Retail - On Premises,Class C,Regular,,L-000132805,Active,Y,Y,402
-83.12486877,42.31712819,138097,"ROMO, OSCAR",LA CARRETA,7400 Dix St,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000105953,Active,Y,Y,403
-83.04194908,42.34845138,138168,"JOE'S LIQUOR & WINE SHOPPE, INC.",JOE'S LIQUOR & WINE SHOPPE,2933 Russell St,48207,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000102030,Active,Y,Y,404
-83.04194908,42.34845138,138168,"JOE'S LIQUOR & WINE SHOPPE, INC.",JOE'S LIQUOR & WINE SHOPPE,2933 Russell St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000102031,Active,Y,Y,405
-83.0413611,42.33567432,138575,"BUTRIS ENTERPRISES, INC.",ATHENS LIQUOR STORE,579 Monroe St,48226,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000104273,Active,Y,Y,406
-83.0413611,42.33567432,138575,"BUTRIS ENTERPRISES, INC.",ATHENS LIQUOR STORE,579 Monroe St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000104274,Active,Y,Y,407
-83.17609653,42.41687493,138712,"LB ENTERTAINMENT, INC.",SLOPPY CHOPS,13226 W McNichols Rd,48235,Retail - On Premises,Class C,Regular,,L-000117177,Active,Y,Y,408
-83.17609653,42.41687493,138712,"LB ENTERTAINMENT, INC.",SLOPPY CHOPS,13226 W McNichols Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000117178,Active,Y,Y,409
-83.0414095,42.32948265,138804,"POTBELLY SANDWICH WORKS, LLC (AN ILLINOIS LIMITED LIABILITY COMPANY)",POTBELLY SANDWICH WORKS,Renaissance Center,48234,Retail - On Premises,Class C,Regular,,L-000135868,Active,Y,Y,410
-83.0414095,42.32948265,138804,"POTBELLY SANDWICH WORKS, LLC (AN ILLINOIS LIMITED LIABILITY COMPANY)",POTBELLY SANDWICH WORKS,Renaissance Center,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000135869,Active,Y,Y,411
-83.03770597,42.44652885,18576,"INTRASTATE DISTRIBUTORS, INC.",,6400 E 8 Mile Rd,48234,Wholesale,Wholesale,,,L-000085171,Active,Y,Y,412
-83.17978689,42.41453789,138835,"BIG J MARKET, INC.",BIG J MARKET,16811 Schaefer Hwy,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000101488,Active,Y,Y,413
-83.17978689,42.41453789,138835,"BIG J MARKET, INC.",BIG J MARKET,16811 Schaefer Hwy,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000277190,Active,Y,Y,414
-83.08586855,42.43303405,138858,"SHAMO, INC.",HOLBROOK LIQUOR SHOP,1721 E 7 Mile Rd,48203,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000103967,Active,Y,Y,415
-83.08586855,42.43303405,138858,"SHAMO, INC.",HOLBROOK LIQUOR SHOP,1721 E 7 Mile Rd,48203,Retail - Off Premises,Specially Designated Merchant,,,L-000103968,Active,Y,Y,416
-83.02215852,42.36815275,140063,"FAIR NASH LIQUOR, INC.",FAIR LIQUOR & PARTY STORE,6541 Gratiot Ave,48207,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000106384,Active,Y,Y,417
-83.02215852,42.36815275,140063,"FAIR NASH LIQUOR, INC.",FAIR LIQUOR & PARTY STORE,6541 Gratiot Ave,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000106385,Active,Y,Y,418
-83.02418746,42.43409342,140184,"ALLADIN LIQUOR SHOPPE, INC.",ALLADIN BEVERAGE,19112 Van Dyke St,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000106480,Active,Y,Y,419
-83.02418746,42.43409342,140184,"ALLADIN LIQUOR SHOPPE, INC.",ALLADIN BEVERAGE,19112 Van Dyke St,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000106481,Active,Y,Y,420
-83.16989535,42.41660756,140222,"HANNA FOOD CENTER, INC.",LITTLE MIKE EXPRESS,12339-12341 E McNichols Rd,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000108720,Active,Y,Y,421
-83.16989535,42.41660756,140222,"HANNA FOOD CENTER, INC.",LITTLE MIKE EXPRESS,12339-12341 E McNichols Rd,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000108721,Active,Y,Y,422
-82.96999047,42.41271389,140513,"CHALMERS, INC.",CHALMERS GARDEN FOOD CENTER,9945 Chalmers St,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000106984,Active,Y,Y,423
-83.16494808,42.41674637,140561,"CLINT INVESTMENTS, INC.",LUXOR MARKET,10425-10429 W McNichols Rd,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000106976,Active,Y,Y,424
-83.16494808,42.41674637,140561,"CLINT INVESTMENTS, INC.",LUXOR MARKET,10425-10429 W McNichols Rd,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000106977,Active,Y,Y,425
-83.06381643,42.41908024,140637,"TEE'S, INC.",TEE'S,17132 Conant St,48212,Retail - On Premises,Class C,Regular,,L-000107142,Active,Y,Y,426
-83.11208663,42.38581254,141066,"DENIRO, INC.",J & D MARKET,2353 Elmhurst St,48206,Retail - Off Premises,Specially Designated Merchant,,,L-000110057,Escrow,Y,Y,427
-83.27487696,42.3868464,141081,"BARNO'S LIQUOR, INC.",,14044 Telegraph Rd,48239,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000125701,Active,Y,Y,428
-83.27487696,42.3868464,141081,"BARNO'S LIQUOR, INC.",,14044 Telegraph Rd,48239,Retail - Off Premises,Specially Designated Merchant,,,L-000125702,Active,Y,Y,429
-83.00803234,42.34421157,141106,"RHEA, JOHN B",ZEN BAR & RESTAURANT,6452 E Jefferson Ave,48207,Retail - On Premises,Class C,Regular,,L-000122858,Escrow,Y,Y,430
-83.00803234,42.34421157,141106,"RHEA, JOHN B",ZEN BAR & RESTAURANT,6452 E Jefferson Ave,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000122859,Escrow,Y,Y,431
-82.93465449,42.41715435,141141,"BRINK ENTERPRISES, INCORPORATED",NIKKI'S PLACE & LOUNGE,17200 Harper Ave,48224,Retail - On Premises,Class C,Regular,,L-000109065,Active,Y,Y,432
-82.93465449,42.41715435,141141,"BRINK ENTERPRISES, INCORPORATED",NIKKI'S PLACE & LOUNGE,17200 Harper Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000109066,Active,Y,Y,433
-82.96635946,42.403857,141271,"U.S.A. CONCERTS, INC.",HARPO'S,14238 Harper Ave,48213,Retail - On Premises,Class C,Regular,,L-000110383,Active,Y,Y,434
-82.99934477,42.44865924,141294,"S.M.S. FOOD CENTER, INC.",CHEERS,12344 E 8 Mile Rd,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000111648,Active,Y,Y,435
-82.99934477,42.44865924,141294,"S.M.S. FOOD CENTER, INC.",CHEERS,12344 E 8 Mile Rd,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000111649,Active,Y,Y,436
-82.94646401,42.38776759,145759,"MARYLAND LIQUOR SHOPPE, INC.",MARYLAND LIQUOR SHOPPE,15015 Mack Ave,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000124724,Active,Y,Y,437
-83.24950982,42.41515792,141296,"G. YONO'S IN & OUT, INC.",TRINITY LIQUOR,21100 W McNichols Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000112567,Active,Y,Y,438
-83.24950982,42.41515792,141296,"G. YONO'S IN & OUT, INC.",TRINITY LIQUOR,21100 W McNichols Rd,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000282399,Active,Y,Y,439
-83.12509909,42.33107385,141371,"ELIAS ENTERTAINMENT COMPANY, L.L.C.",THE STING GENTLEMAN'S CLUB,6609 Michigan Ave,48210,Retail - On Premises,Class C,Regular,,L-000116900,Active,Y,Y,440
-82.96734649,42.42054152,141585,CAFE PHAROAH'S INC.,EMPIRE LOUNGE,15000 Houston Whittier St,48205,Retail - On Premises,Class C,Regular,,L-000119213,Escrow,Y,Y,441
-83.27487696,42.3868464,141919,"88, INC.",CLUB YESTERDAY'S,14060 Telegraph Rd,48239,Retail - On Premises,Class C,Regular,,L-000117652,Active,Y,Y,442
-83.19663964,42.43024265,142135,"ATTY'S PARTI EXPO, INC.",ATTY'S PARTI EXPO,15215 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000111597,Active,Y,Y,443
-83.19663964,42.43024265,142135,"ATTY'S PARTI EXPO, INC.",ATTY'S PARTI EXPO,15215 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000111598,Active,Y,Y,444
-82.94646401,42.38776759,145759,"MARYLAND LIQUOR SHOPPE, INC.",MARYLAND LIQUOR SHOPPE,15015 Mack Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000124725,Active,Y,Y,445
-83.12189456,42.31336271,146457,"SIX STARS, INC.",LA FIESTA SUPERMARKET CARNECERIA,7403 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000122007,Active,Y,Y,446
-83.12189456,42.31336271,146457,"SIX STARS, INC.",LA FIESTA SUPERMARKET CARNECERIA,7403 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000122008,Active,Y,Y,447
-83.10810479,42.37186402,146583,"ARJS, INC.",LINWOOD EXPRESS,8929 Linwood St,48206,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000122901,Active,Y,Y,448
-83.10810479,42.37186402,146583,"ARJS, INC.",LINWOOD EXPRESS,8929 Linwood St,48206,Retail - Off Premises,Specially Designated Merchant,,,L-000122902,Active,Y,Y,449
-83.24146318,42.43075649,147028,"DETROIT APOLLO MARKET, INC.",APOLLO MARKET,20250 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000122682,Active,Y,Y,450
-83.09851944,42.31878875,147352,"VERNOR, INC.",V-WEST FOOD MARKET,4711 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000123487,Active,Y,Y,451
-83.09851944,42.31878875,147352,"VERNOR, INC.",V-WEST FOOD MARKET,4711 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000416919,Active,Y,Y,452
-83.02345044,42.34077041,148529,"FAMILY FAIR FOOD CENTER, INC.",FAMILY FAIR FOOD CENTER,700 Chene St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000126598,Active,Y,Y,453
-82.97036126,42.44878789,148680,ALDI INC. (MICHIGAN),"ALDI, INC.#70",15415 Gratiot Ave,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000127942,Active,Y,Y,454
-83.26938625,42.4004569,148818,"JFEI BAR, LLC",FLAME BAR,23410 Fenkell St,48223,Retail - On Premises,Class C,Regular,,L-000128130,Escrow,Y,Y,455
-83.07704988,42.34903237,149838,"FOREST MARKET, INC.",FOREST LIQUOR,4535 Trumbull St,48208,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000125001,Active,Y,Y,456
-83.07704988,42.34903237,149838,"FOREST MARKET, INC.",FOREST LIQUOR,4535 Trumbull St,48208,Retail - Off Premises,Specially Designated Merchant,,,L-000125002,Active,Y,Y,457
-83.0061179,42.36429589,149905,"BORDEN, JACQUELINE D",CORNER'S PARTY STORE,7810 Goethe St,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000137666,Escrow,Y,Y,458
-83.12416164,42.31715047,149991,"TAQUERIA MI PUEBLO RESTAURANT, INC.",TAQUERIA MI PUEBLO,7278 Dix St,48209,Retail - On Premises,Class C,Regular,,L-000131645,Active,Y,Y,459
-83.12416164,42.31715047,149991,"TAQUERIA MI PUEBLO RESTAURANT, INC.",TAQUERIA MI PUEBLO,7278 Dix St,48209,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000435417,Active,Y,N,460
-83.04606695,42.33251095,150018,"HARD ROCK CAFE INTERNATIONAL (STP), INC. (A NEW YORK CORPORATION)",HARD ROCK CAFE,45 Monroe St,48226,Retail - On Premises,Class C,Regular,,L-000123067,Escrow,Y,Y,461
-83.04606695,42.33251095,150018,"HARD ROCK CAFE INTERNATIONAL (STP), INC. (A NEW YORK CORPORATION)",HARD ROCK CAFE,45 Monroe St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000123068,Escrow,Y,Y,462
-83.23736762,42.35780154,151695,"SHAWN & MARIO, INC.",JOY LIQUOR PALACE,20100 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000134537,Active,Y,Y,463
-83.23736762,42.35780154,151695,"SHAWN & MARIO, INC.",JOY LIQUOR PALACE,20100 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000134538,Active,Y,Y,464
-83.07668424,42.36691822,151898,THE NORTHERN LIGHTS LOUNGE LIMITED LIABILITY COMPANY,,660 W Baltimore St,48202,Retail - On Premises,Class C,Regular,,L-000131626,Active,Y,Y,465
-83.07668424,42.36691822,151898,THE NORTHERN LIGHTS LOUNGE LIMITED LIABILITY COMPANY,,660 W Baltimore St,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000154861,Active,Y,Y,466
-83.04126547,42.33515488,151973,"PEGASUS GREEKTOWN, INC.",PEGASUS TAVERNA,558 Monroe St,48226,Retail - On Premises,Class C,Regular,,L-000134019,Active,Y,Y,467
-83.04126547,42.33515488,151973,"PEGASUS GREEKTOWN, INC.",PEGASUS TAVERNA,558 Monroe St,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000435393,Active,Y,N,468
-83.25929931,42.34198273,153883,"YNS, INC.",WAGON TRAIN FOOD MARKET,22436 W Warren Ave,48239,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000130902,Active,Y,Y,469
-83.25929931,42.34198273,153883,"YNS, INC.",WAGON TRAIN FOOD MARKET,22436 W Warren Ave,48239,Retail - Off Premises,Specially Designated Merchant,,,L-000130903,Active,Y,Y,470
-83.03356776,42.33755129,153923,"SALA THAI A.K., INC.",BAI MAI THAI LAFAYETTE,1541 E Lafayette St,48207,Retail - On Premises,Class C,Regular,,L-000153087,Active,Y,Y,471
-83.03356776,42.33755129,153923,"SALA THAI A.K., INC.",BAI MAI THAI LAFAYETTE,1541 E Lafayette St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000153088,Active,Y,Y,472
-82.97202529,42.44380677,153945,"GRATIOT MARKET, INC.",GRATIOT FAIRMOUNT MARKET,14999 Gratiot Ave,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000130856,Active,Y,Y,473
-82.97202529,42.44380677,153945,"GRATIOT MARKET, INC.",GRATIOT FAIRMOUNT MARKET,14999 Gratiot Ave,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000130857,Active,Y,Y,474
-83.03766122,42.34805489,154123,THE 1919 CORPORATION,CUTTERS BAR & GRILL,2644 Orleans St,48207,Retail - On Premises,Class C,Regular,,L-000132165,Active,Y,Y,475
-83.03766122,42.34805489,154123,THE 1919 CORPORATION,CUTTERS BAR & GRILL,2644 Orleans St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000132166,Active,Y,Y,476
-83.09844188,42.30917072,154535,"GOSO, INC.",DJ'S LIQUOR,5800 W Fort St,48209,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000132556,Escrow,Y,Y,477
-83.09844188,42.30917072,154535,"GOSO, INC.",DJ'S LIQUOR,5800 W Fort St,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000132557,Escrow,Y,Y,478
-83.13349401,42.30861778,154552,"SSS FOOD CENTER, INC.",VERNOR FOOD CENTER,8801 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000134492,Active,Y,Y,479
-83.1301187,42.30520921,154760,"RYBY, INC.",UNIQUE FOOD MARKET,1681 Lawndale St,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000132051,Active,Y,Y,480
-83.1301187,42.30520921,154760,"RYBY, INC.",UNIQUE FOOD MARKET,1681 Lawndale St,48209,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000412033,Active,Y,Y,481
-83.03976506,42.32902788,154765,"ANDIAMO RIVERFRONT, LLC",ANDIAMO RIVERFRONT BISTRO,400 Renaissance Center,48243,Retail - On Premises,Class C,Regular,,L-000132646,Active,Y,Y,482
-83.03976506,42.32902788,154765,"ANDIAMO RIVERFRONT, LLC",ANDIAMO RIVERFRONT BISTRO,400 Renaissance Center,48243,Retail - Off Premises,Specially Designated Merchant,,,L-000155038,Active,Y,Y,483
-83.11712912,42.35962999,155020,"QSM, INC.",NEW QUICK STOP MARKET,8059 Grand River Ave,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000133149,Active,Y,Y,484
-83.11712912,42.35962999,155020,"QSM, INC.",NEW QUICK STOP MARKET,8059 Grand River Ave,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000133150,Active,Y,Y,485
-82.93186659,42.40563368,155059,"BRAD'S, INC.",EAST ENGLISH VILLAGE BAR & GRILL,16915 E Warren Ave,48224,Retail - On Premises,Class C,Regular,,L-000129648,Escrow,Y,Y,486
-83.16859767,42.3807147,155073,"TOWER LIQUOR SHOPPE, INC.",TOWER LIQUOR SHOPPE,12710 Grand River Ave,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000133486,Active,Y,Y,487
-83.16859767,42.3807147,155073,"TOWER LIQUOR SHOPPE, INC.",TOWER LIQUOR SHOPPE,12710 Grand River Ave,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000133487,Active,Y,Y,488
-83.04422709,42.33415457,155246,"DELUX COCKTAIL LOUNGE, LLC",DELUX COCKTAIL LOUNGE,350 Monroe St,48226,Retail - On Premises,Class C,Regular,,L-000134912,Active,Y,Y,489
-83.04422709,42.33415457,155246,"DELUX COCKTAIL LOUNGE, LLC",DELUX COCKTAIL LOUNGE,350 Monroe St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000232163,Active,Y,Y,490
-83.03894062,42.42625515,155410,"AGANOWSKI, MARY R",TWO WAY INN,17897 Mount Elliott St,48212,Retail - On Premises,Class C,Regular,,L-000149546,Active,Y,Y,491
-83.03894062,42.42625515,155410,"AGANOWSKI, MARY R",TWO WAY INN,17897 Mount Elliott St,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000149547,Active,Y,Y,492
-82.94362292,42.40132146,155654,CHRISTOPHER K CORPORATION,NINO'S MARKET,15911 E Warren Ave,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000136819,Active,Y,Y,493
-83.06603999,42.35183179,18700,"MOTOR CITY BREWING WORKS, INC.",MOTOR CITY BREWING WORKS,470 W Canfield St,48201,Manufacturer,Micro Brewer,,,L-000100759,Active,Y,Y,494
-82.99125448,42.35446985,142209,"INDIAN VILLAGE MARKET, LLC",INDIAN VILLAGE MARKET,8415 E Jefferson Ave,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000116994,Active,Y,Y,495
-82.99125448,42.35446985,142209,"INDIAN VILLAGE MARKET, LLC",INDIAN VILLAGE MARKET,8415 E Jefferson Ave,48214,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000140483,Active,Y,Y,496
-83.04552239,42.33984349,142225,"LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP(AN ILLINOIS LIMITED PARTNERSHIP) & DLI PROPERTIES, L.L.C.",FORD FIELD,2000 Brush St,48226,Retail - On Premises,Class C,Regular,,L-000113089,Active,Y,Y,497
-83.06603999,42.35183179,18700,"MOTOR CITY BREWING WORKS, INC.",MOTOR CITY BREWING WORKS,470 W Canfield St,48201,Manufacturer,Small Wine Maker,,,L-000125285,Active,N,Y,498
-83.00886696,42.34410612,142265,"A & K LIQUOR, INC.",PALACE PLAZA,6416 E Jefferson Ave,48207,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000111740,Active,Y,Y,499
-83.06603999,42.35183179,18700,"MOTOR CITY BREWING WORKS, INC.",MOTOR CITY BREWING WORKS,470 W Canfield St,48201,Manufacturer,Manufacturer of Mixed Spirits,,,L-000281030,Active,N,Y,500
-83.00886696,42.34410612,142265,"A & K LIQUOR, INC.",PALACE PLAZA,6416 E Jefferson Ave,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000111742,Active,Y,Y,501
-83.06603999,42.35183179,18700,"MOTOR CITY BREWING WORKS, INC.",MOTOR CITY BREWING WORKS,470 W Canfield St,48201,Manufacturer,Small Distiller,,,L-000281031,Active,Y,Y,502
-83.11225568,42.32687031,142460,"MIDNIGHT'S INN, INC.",MIDNIGHT'S INN,3250 Wesson St,48210,Retail - On Premises,Class C,Regular,,L-000110382,Escrow,Y,Y,503
-83.06603999,42.35183179,18700,"MOTOR CITY BREWING WORKS, INC.",MOTOR CITY BREWING WORKS,470 W Canfield St,48201,Manufacturer,On-Premises Tasting Room Permit,,,L-000417719,Active,,,504
-82.9264277,42.40757086,142504,"HIGH NOON SALOON, INC.",HIGH NOON SALOON,17339 E Warren Ave,48224,Retail - On Premises,Class C,Regular,,L-000113880,Active,Y,Y,505
-83.09897952,42.31918773,97489,TAQUERIA EL REY CORPORATION,TAQUERIA EL RAY,4730 W Vernor Hwy,48209,Retail - On Premises,Class C,Regular,,L-000100266,Active,Y,Y,506
-83.06309108,42.44706004,142544,"SUDS - N - BUDS, INC.",KWICKY BAR,4130 E 8 Mile Rd,48234,Retail - On Premises,Class C,Regular,,L-000113612,Active,Y,Y,507
-83.00121148,42.44868971,98800,CELEBRITY MANAGEMENT COMPANY,BT'S ENTERTAINMENT DETROIT,12210 E 8 Mile Rd,48205,Retail - On Premises,Class C,Regular,,L-000074159,Active,Y,Y,508
-83.05162766,42.43362613,142599,"ZAKAR & YOUSIF, INC.",RIVIERA PARTY STORE,5153 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000112451,Active,Y,Y,509
-83.04230891,42.33361077,99068,"TEMPLE PLAZA HOTEL, INC.",BOUZOUKI CLUB,432 E Lafayette Blvd,48226,Retail - On Premises,Class C,Regular,,L-000070867,Active,Y,Y,510
-83.05216896,42.32989491,99070,"TEMPLE PLAZA, INC.",LOCO BAR & GRILL,454 E Lafayette Blvd,48226,Retail - On Premises,Class C,Regular,,L-000070620,Active,Y,Y,511
-83.06091268,42.35913557,99138,"MUSEUM OF AFRICAN AMERICAN HISTORY, INC.",THE CHARLES H. WRIGHT MUSEUM OF AFRICAN HISTORY,315 E Warren Ave,48201,Retail - On Premises,Class C,Regular,,L-000072668,Active,Y,Y,512
-83.12176529,42.32586298,99238,"TOMMY T'S, INC.",TOMMY T'S PUB,3511 Clippert St,48210,Retail - On Premises,Class C,Regular,,L-000073250,Active,Y,Y,513
-83.12176529,42.32586298,99238,"TOMMY T'S, INC.",TOMMY T'S PUB,3511 Clippert St,48210,Retail - Off Premises,Specially Designated Merchant,,,L-000073251,Active,Y,Y,514
-83.13767558,42.34470306,99336,"S & G PARTY STORE, INC.",S & G PARTY STORE,3741 Martin St,48210,Retail - Off Premises,Specially Designated Merchant,,,L-000070398,Active,Y,Y,515
